s_no	date	depart	arrival	departTime	timeTaken	price
582	2023-02-04	8	32	19:40	6:28	406080
583	2023-02-04	15	23	14:38	5:16	272580
584	2023-02-04	28	65	16:19	6:00	483000
585	2023-02-04	6	34	17:02	7:12	421800
586	2023-02-04	18	69	18:57	5:16	366740
587	2023-02-04	36	30	19:26	6:00	270250
588	2023-02-04	26	66	14:09	6:14	355160
589	2023-02-04	22	58	14:09	6:43	506800
590	2023-02-04	13	30	20:24	6:43	533400
591	2023-02-04	24	66	13:12	6:00	282000
592	2023-02-04	51	49	10:19	5:45	350880
593	2023-02-04	58	4	22:19	6:43	329000
594	2023-02-04	13	9	20:09	6:28	398790
595	2023-02-04	64	50	10:19	4:48	310400
596	2023-02-04	33	45	10:04	6:57	542300
597	2023-02-04	49	57	19:55	6:43	422240
598	2023-02-04	59	29	22:48	6:43	514640
599	2023-02-04	58	11	19:26	6:28	456300
600	2023-02-04	1	27	20:38	6:28	509220
601	2023-02-04	53	7	17:31	4:48	305000
602	2023-02-04	46	29	16:04	6:28	329940
603	2023-02-04	60	44	16:19	6:14	389480
604	2023-02-04	23	24	20:24	5:02	230370
605	2023-02-04	6	21	23:02	5:02	316890
606	2023-02-04	49	39	17:16	5:45	316800
607	2023-02-04	42	55	13:40	6:00	263000
608	2023-02-04	16	28	11:45	5:16	418440
609	2023-02-04	43	41	16:33	6:00	291500
610	2023-02-04	25	47	11:16	7:12	421800
611	2023-02-04	23	30	10:04	6:28	368010
612	2023-02-04	35	12	16:48	5:31	276230
613	2023-02-04	59	18	11:45	7:12	424500
614	2023-02-04	63	41	11:02	6:43	541520
615	2023-02-04	13	10	10:48	5:45	440880
616	2023-02-04	4	13	21:50	6:00	479750
617	2023-02-04	28	64	12:43	6:57	317840
618	2023-02-04	17	56	18:57	6:00	335750
619	2023-02-04	31	56	18:43	6:28	418230
620	2023-02-04	54	64	12:28	5:02	399420
621	2023-02-04	37	2	18:14	5:02	287910
622	2023-02-04	68	44	11:02	5:02	255360
623	2023-02-04	46	45	21:36	5:16	424820
624	2023-02-04	11	26	13:26	6:28	303210
625	2023-02-04	9	24	21:07	6:14	500240
626	2023-02-04	52	46	13:12	7:12	454200
627	2023-02-04	41	31	10:19	6:28	292410
628	2023-02-04	29	51	12:57	7:12	414900
629	2023-02-04	31	7	15:21	5:16	419760
630	2023-02-04	3	32	11:02	5:45	386400
631	2023-02-04	69	27	22:04	4:48	291600
632	2023-02-04	66	33	11:45	6:57	290580
633	2023-02-04	12	55	22:04	5:02	351960
634	2023-02-04	9	53	13:12	7:12	539700
635	2023-02-04	8	67	13:55	5:02	382620
636	2023-02-04	63	64	11:31	5:31	298310
637	2023-02-04	64	21	17:31	6:14	309400
638	2023-02-04	12	14	19:26	6:43	519960
639	2023-02-04	41	49	11:02	6:14	518700
640	2023-02-04	68	45	16:48	5:31	240120
641	2023-02-04	30	33	13:55	5:45	438240
642	2023-02-04	26	10	15:36	6:00	478500
643	2023-02-04	54	32	21:36	6:00	313000
644	2023-02-04	25	66	15:36	5:45	413040
645	2023-02-04	54	57	10:04	6:57	454140
646	2023-02-04	32	56	21:21	6:43	329840
647	2023-02-04	29	25	15:50	4:48	396000
648	2023-02-04	70	26	17:31	7:12	544500
649	2023-02-04	9	1	11:45	5:16	418440
650	2023-02-04	70	5	21:36	5:16	424820
651	2023-02-04	61	6	11:16	6:00	469500
652	2023-02-04	34	7	22:33	7:12	320400
653	2023-02-04	37	4	19:12	7:12	437100
654	2023-02-04	60	4	23:31	6:00	304500
655	2023-02-04	7	63	11:45	6:57	316390
656	2023-02-04	3	14	22:33	6:57	437900
657	2023-02-04	59	54	17:45	4:48	202200
658	2023-02-04	16	50	20:24	6:57	333790
659	2023-02-04	4	59	22:04	6:28	420930
660	2023-02-04	69	56	23:45	6:14	420940
661	2023-02-04	27	35	11:16	6:43	314160
662	2023-02-04	3	57	22:48	6:43	514640
663	2023-02-04	44	14	11:45	7:12	316800
664	2023-02-04	9	6	21:36	6:14	304720
665	2023-02-04	39	56	13:26	6:43	544040
666	2023-02-04	24	22	17:16	6:00	266500
667	2023-02-04	44	40	19:40	5:45	256800
668	2023-02-04	57	70	20:24	5:02	230370
669	2023-02-04	61	12	17:02	6:43	486080
670	2023-02-04	2	54	11:16	6:43	352520
671	2023-02-04	42	57	20:38	5:31	423890
672	2023-02-04	21	28	12:14	6:43	467600
673	2023-02-04	19	47	18:28	6:28	335070
674	2023-02-04	60	40	21:36	6:43	440440
675	2023-02-04	53	41	10:04	6:28	305640
676	2023-02-04	68	29	11:45	6:57	498220
677	2023-02-04	56	28	20:09	5:45	281040
678	2023-02-04	18	70	23:02	5:02	381360
679	2023-02-04	41	55	20:09	4:48	239800
680	2023-02-04	14	60	10:19	6:43	467880
681	2023-02-04	5	4	18:00	5:16	240020
682	2023-02-04	29	34	17:02	4:48	311400
683	2023-02-04	10	68	12:14	4:48	273400
684	2023-02-04	36	62	16:33	5:02	231000
685	2023-02-04	42	33	20:09	5:02	238980
686	2023-02-04	57	3	18:00	5:45	471120
687	2023-02-04	48	33	12:14	7:12	339300
688	2023-02-04	10	39	14:38	4:48	301600
689	2023-02-04	27	49	11:31	4:48	250400
690	2023-02-04	19	41	18:57	4:48	353400
691	2023-02-04	12	68	13:55	5:02	258090
692	2023-02-04	66	43	19:26	4:48	287600
693	2023-02-04	33	34	23:16	5:31	245870
694	2023-02-04	24	55	21:21	5:16	422180
695	2023-02-04	3	9	14:24	6:28	349110
696	2023-02-04	65	44	10:04	5:16	286440
697	2023-02-04	63	32	20:52	6:57	557960
698	2023-02-04	1	66	18:43	6:57	544910
699	2023-02-04	51	10	15:50	5:31	269330
700	2023-02-04	13	69	12:57	5:31	318780
701	2023-02-04	8	6	20:24	6:57	352640
702	2023-02-04	36	26	13:12	5:16	247280
703	2023-02-04	10	38	22:19	5:16	379280
704	2023-02-04	65	14	11:16	6:00	480750
705	2023-02-04	12	56	17:16	7:12	492000
706	2023-02-04	13	4	16:19	6:57	409480
707	2023-02-04	43	1	10:04	6:28	368010
708	2023-02-04	25	55	23:45	6:14	510900
709	2023-02-04	48	22	21:21	7:12	546900
710	2023-02-04	58	41	23:31	5:31	459080
711	2023-02-04	21	51	11:45	6:57	498220
712	2023-02-04	27	8	18:28	6:28	475740
713	2023-02-05	69	13	15:50	5:02	304080
714	2023-02-05	37	64	10:04	6:43	354760
715	2023-02-05	41	15	22:04	5:16	273020
716	2023-02-05	61	57	20:24	6:14	485680
717	2023-02-05	14	57	22:48	7:12	331500
718	2023-02-05	16	3	15:07	5:45	415920
719	2023-02-05	3	8	13:55	5:45	387360
720	2023-02-05	29	36	20:38	5:02	222810
721	2023-02-05	15	50	23:45	5:45	463440
722	2023-02-05	44	14	10:33	7:12	318600
723	2023-02-05	52	51	21:50	5:02	326550
724	2023-02-05	22	56	22:33	5:16	273020
725	2023-02-05	1	58	22:33	6:00	311000
726	2023-02-05	44	41	13:55	6:43	332640
727	2023-02-05	61	30	14:24	6:28	349110
728	2023-02-05	7	46	16:19	4:48	346600
729	2023-02-05	6	33	13:12	7:12	454200
730	2023-02-05	23	21	17:31	5:31	445280
731	2023-02-05	41	36	20:24	5:45	305040
732	2023-02-05	61	50	12:43	6:57	346550
733	2023-02-05	43	41	19:12	7:12	437100
734	2023-02-05	15	55	23:16	5:16	224400
735	2023-02-05	63	68	18:00	5:16	240020
736	2023-02-05	14	65	19:40	7:12	369900
737	2023-02-05	8	47	20:38	6:28	420930
738	2023-02-05	67	14	17:16	6:00	320000
739	2023-02-05	13	22	11:16	5:31	371450
740	2023-02-05	3	17	16:48	6:14	480220
741	2023-02-05	28	17	11:45	6:57	410640
742	2023-02-05	39	64	14:52	6:14	482300
743	2023-02-05	18	45	18:43	5:16	323620
744	2023-02-05	17	32	14:09	5:45	313920
745	2023-02-05	23	18	14:24	6:14	307580
746	2023-02-05	55	67	17:02	5:16	337920
747	2023-02-05	67	41	12:57	5:16	265320
748	2023-02-05	60	42	10:48	6:57	369170
749	2023-02-05	13	60	11:31	6:57	383090
750	2023-02-05	55	38	15:50	6:57	404840
751	2023-02-05	39	19	19:40	5:31	358800
752	2023-02-05	36	45	16:19	6:14	434720
753	2023-02-05	47	40	19:26	5:02	285600
754	2023-02-05	24	32	11:16	7:12	372000
755	2023-02-05	69	68	16:19	6:57	320740
756	2023-02-05	70	30	16:19	6:28	448470
757	2023-02-05	12	54	20:52	6:43	446040
758	2023-02-05	51	24	20:09	6:00	298000
759	2023-02-05	20	30	14:24	5:02	303660
760	2023-02-05	25	5	10:48	5:16	233860
761	2023-02-05	60	18	11:31	5:02	324030
762	2023-02-05	3	20	11:31	5:02	253680
763	2023-02-05	38	70	16:04	6:43	523880
764	2023-02-05	15	33	21:36	5:16	264440
765	2023-02-05	10	69	23:45	4:48	255400
766	2023-02-05	22	1	10:04	6:14	300040
767	2023-02-05	53	5	10:48	6:43	421680
768	2023-02-05	2	3	14:09	5:02	256200
769	2023-02-05	36	44	13:26	5:02	364980
770	2023-02-05	60	63	12:14	4:48	245800
771	2023-02-05	65	66	17:16	5:16	285340
772	2023-02-05	68	41	22:48	6:43	514640
773	2023-02-05	35	1	18:43	6:14	431080
774	2023-02-05	67	48	21:36	6:43	330400
775	2023-02-05	68	7	13:55	5:45	376560
776	2023-02-05	49	16	14:52	5:16	246180
777	2023-02-05	19	51	19:40	5:45	329520
778	2023-02-05	30	40	14:38	4:48	218600
779	2023-02-05	43	2	22:48	6:28	495990
780	2023-02-05	62	37	13:12	4:48	321200
781	2023-02-05	29	39	11:16	6:57	494740
782	2023-02-05	55	69	17:16	5:31	362250
783	2023-02-05	2	9	17:16	6:14	478660
784	2023-02-05	66	21	10:04	5:02	335790
785	2023-02-05	35	25	11:31	5:02	356370
786	2023-02-05	51	22	13:26	6:28	478440
787	2023-02-05	6	32	11:45	6:57	410640
788	2023-02-05	21	17	12:14	7:12	386700
789	2023-02-05	5	31	19:40	6:57	559990
790	2023-02-05	2	37	12:43	5:02	220080
791	2023-02-05	15	18	16:33	6:57	552160
792	2023-02-05	52	56	15:21	5:31	323840
793	2023-02-05	42	70	19:26	7:12	551400
794	2023-02-05	32	37	18:43	4:48	384400
795	2023-02-05	25	56	15:21	7:12	382800
796	2023-02-05	51	60	16:19	5:16	332640
797	2023-02-05	13	47	17:31	6:57	408030
798	2023-02-05	68	37	10:04	6:00	486500
799	2023-02-05	63	33	21:36	5:16	284900
800	2023-02-05	3	42	14:38	4:48	209200
801	2023-02-05	4	19	18:00	4:48	394200
802	2023-02-05	11	19	20:38	7:12	507300
803	2023-02-05	49	29	21:50	6:43	455840
804	2023-02-05	23	17	13:40	5:31	389390
805	2023-02-05	46	38	16:48	6:28	393390
806	2023-02-05	17	22	11:02	6:14	301340
807	2023-02-05	35	61	11:02	6:43	490280
808	2023-02-05	10	44	15:07	5:02	384090
809	2023-02-05	44	23	12:00	7:12	495300
810	2023-02-05	3	60	15:36	5:02	285810
811	2023-02-05	46	2	23:16	7:12	364200
812	2023-02-05	52	48	23:02	5:16	257400
813	2023-02-05	29	51	10:04	5:31	277840
814	2023-02-05	46	66	10:33	4:48	231400
815	2023-02-05	19	21	14:52	5:45	395520
816	2023-02-05	19	60	22:04	5:31	430330
817	2023-02-05	2	67	10:04	6:57	351190
818	2023-02-05	2	40	16:04	5:02	216510
819	2023-02-05	24	47	10:04	7:12	333300
820	2023-02-05	22	33	12:28	7:12	596700
821	2023-02-05	70	38	11:16	5:45	335040
822	2023-02-05	40	59	10:19	4:48	249600
823	2023-02-05	5	57	22:19	6:43	522480
824	2023-02-05	22	10	14:09	4:48	212800
825	2023-02-05	57	40	20:09	6:00	415750
826	2023-02-05	40	1	22:33	4:48	273400
827	2023-02-05	51	67	11:16	5:02	387870
828	2023-02-05	25	39	13:55	5:31	239430
829	2023-02-05	69	44	14:38	4:48	225000
830	2023-02-05	64	41	22:48	5:31	277150
831	2023-02-05	23	48	9:50	5:02	243600
832	2023-02-05	15	28	22:33	6:00	357250
833	2023-02-05	42	56	13:40	5:31	443210
834	2023-02-05	38	59	21:50	5:31	280370
835	2023-02-05	16	15	21:50	6:14	424320
836	2023-02-05	46	9	11:45	6:57	316390
837	2023-02-05	47	69	19:40	6:00	413250
838	2023-02-05	18	46	10:04	6:28	368010
839	2023-02-05	42	4	20:38	4:48	334400
840	2023-02-05	30	47	18:43	5:31	384330
841	2023-02-05	24	2	22:48	4:48	343400
842	2023-02-05	44	68	11:31	6:28	388800
843	2023-02-05	45	31	13:55	5:45	387360
844	2023-02-05	17	14	16:19	6:00	266750
845	2023-02-05	3	24	21:21	6:14	328380
846	2023-02-05	1	65	9:50	5:31	358340
847	2023-02-05	51	48	19:40	6:43	330120
848	2023-02-05	18	8	17:31	6:57	574200
849	2023-02-05	2	10	21:50	5:02	355320
850	2023-02-05	27	13	15:07	6:00	478750
851	2023-02-05	3	66	11:02	5:31	416990
852	2023-02-05	42	25	21:21	6:28	348300
853	2023-02-05	51	26	23:31	5:45	245280
854	2023-02-05	69	20	12:43	6:28	324810
855	2023-02-05	19	16	13:55	6:57	480530
856	2023-02-05	41	1	19:26	5:31	442750
857	2023-02-05	28	20	14:52	4:48	354800
858	2023-02-05	61	58	21:07	6:14	480480
859	2023-02-05	29	67	14:52	4:48	219800
860	2023-02-05	31	53	12:14	6:28	489780
861	2023-02-05	35	50	15:50	5:16	311520
862	2023-02-05	12	64	12:28	5:31	405950
863	2023-02-05	52	58	10:19	5:16	424380
864	2023-02-05	41	31	10:33	4:48	231400
865	2023-02-05	32	14	10:19	5:16	223080
866	2023-02-05	57	16	23:45	6:00	485500
867	2023-02-05	24	69	15:50	5:45	417840
868	2023-02-05	7	33	12:28	6:43	379680
869	2023-02-05	34	44	15:50	5:02	304080
870	2023-02-05	3	29	14:24	5:02	367500
871	2023-02-05	24	16	19:40	5:45	256800
872	2023-02-05	40	30	14:24	6:57	361920
873	2023-02-05	17	41	17:02	4:48	253000
874	2023-02-05	42	3	13:12	6:43	547680
875	2023-02-05	56	54	23:45	5:45	427200
876	2023-02-05	8	4	14:24	6:14	399100
877	2023-02-05	36	48	16:33	6:43	285600
878	2023-02-05	44	24	15:21	5:31	439300
879	2023-02-05	3	69	16:33	5:02	330750
880	2023-02-05	56	47	15:21	6:00	409750
881	2023-02-05	23	68	20:24	6:43	357840
882	2023-02-05	44	58	18:57	4:48	332200
883	2023-02-05	26	69	18:57	5:16	366740
884	2023-02-06	29	60	17:45	5:31	406180
885	2023-02-06	58	25	23:16	4:48	303600
886	2023-02-06	59	11	12:14	7:12	318600
887	2023-02-06	66	20	10:48	4:48	213600
888	2023-02-06	59	17	17:45	6:57	364820
889	2023-02-06	30	39	19:55	5:45	303600
890	2023-02-06	50	22	14:24	6:14	265980
891	2023-02-06	65	41	12:00	6:57	564920
892	2023-02-06	52	26	18:43	5:31	408480
893	2023-02-06	22	48	18:00	6:43	444360
894	2023-02-06	55	17	18:57	5:31	419060
895	2023-02-06	56	8	21:21	5:45	417120
896	2023-02-06	57	60	10:33	6:57	505760
897	2023-02-06	40	22	21:50	5:31	380650
898	2023-02-06	58	43	21:36	5:45	469440
899	2023-02-06	56	24	22:04	4:48	291600
900	2023-02-06	45	50	17:02	6:57	352350
901	2023-02-06	61	10	12:00	5:45	349440
902	2023-02-06	47	41	14:09	5:02	376110
903	2023-02-06	31	26	11:31	7:12	379500
904	2023-02-06	54	68	23:31	5:45	417120
905	2023-02-06	19	11	11:45	5:02	267540
906	2023-02-06	6	20	15:50	5:16	311520
907	2023-02-06	26	63	12:14	6:28	489780
908	2023-02-06	22	16	17:02	6:00	323500
909	2023-02-06	65	44	19:26	7:12	431100
910	2023-02-06	28	5	20:24	5:31	396290
911	2023-02-06	25	31	15:36	6:00	478500
912	2023-02-06	68	17	19:26	5:45	262560
913	2023-02-06	61	46	15:50	5:02	280140
914	2023-02-06	45	33	15:21	6:43	301280
915	2023-02-06	67	33	22:04	5:45	424320
916	2023-02-06	36	68	16:33	5:16	438900
917	2023-02-06	36	30	20:24	6:43	485520
918	2023-02-06	13	61	11:02	6:14	518700
919	2023-02-06	17	62	19:12	6:57	341040
920	2023-02-06	56	14	11:16	4:48	260000
921	2023-02-06	34	11	17:45	7:12	454800
922	2023-02-06	10	7	17:02	6:28	510300
923	2023-02-06	63	38	20:38	6:28	299160
924	2023-02-06	27	11	14:52	6:28	279720
925	2023-02-06	63	44	16:19	5:16	325600
926	2023-02-06	31	53	18:28	6:57	304790
927	2023-02-06	19	51	10:19	4:48	345600
928	2023-02-06	69	70	23:16	6:14	308100
929	2023-02-06	36	42	23:16	6:43	510440
930	2023-02-06	6	24	15:07	5:31	267720
931	2023-02-06	34	16	15:36	5:02	357210
932	2023-02-06	36	16	22:33	6:00	357250
933	2023-02-06	42	41	10:48	6:14	482300
934	2023-02-06	57	40	18:43	6:28	275670
935	2023-02-06	11	22	18:28	5:31	311650
936	2023-02-06	67	66	21:21	5:31	339940
937	2023-02-06	7	29	22:48	4:48	233600
938	2023-02-06	12	40	22:19	6:00	263500
939	2023-02-06	47	43	12:14	5:31	448960
940	2023-02-06	22	52	15:21	5:16	313940
941	2023-02-06	47	59	9:50	5:31	358340
942	2023-02-06	40	63	16:04	5:45	299520
943	2023-02-06	26	30	14:09	6:00	473000
944	2023-02-06	66	61	20:38	6:14	421980
945	2023-02-06	66	31	12:43	6:28	403650
946	2023-02-06	14	6	20:52	6:57	400780
947	2023-02-06	33	51	18:43	5:45	473760
948	2023-02-06	29	63	15:36	5:16	398640
949	2023-02-06	42	36	18:28	6:14	462280
950	2023-02-06	11	10	19:26	5:45	262560
951	2023-02-06	16	55	18:28	5:45	294960
952	2023-02-06	67	45	12:57	7:12	545100
953	2023-02-06	47	20	23:02	6:43	520240
954	2023-02-06	22	14	10:33	4:48	205200
955	2023-02-06	19	48	19:40	5:16	413380
956	2023-02-06	32	19	20:09	6:43	287280
957	2023-02-06	12	1	13:40	5:31	322000
958	2023-02-06	29	65	20:09	5:16	328680
959	2023-02-06	21	66	22:33	5:45	450720
960	2023-02-06	37	17	16:48	5:31	333040
961	2023-02-06	19	20	19:40	5:31	422050
962	2023-02-06	3	47	14:52	6:28	279720
963	2023-02-06	69	2	20:38	6:43	529200
964	2023-02-06	13	23	12:00	5:45	349440
965	2023-02-06	53	54	10:33	6:28	515160
966	2023-02-06	37	57	11:02	6:43	490280
967	2023-02-06	51	16	10:19	5:16	348700
968	2023-02-06	11	70	15:21	6:43	319480
969	2023-02-06	65	62	18:57	5:45	284640
970	2023-02-06	66	40	17:31	6:28	513000
971	2023-02-06	41	16	19:40	6:43	297920
972	2023-02-06	33	19	12:14	5:31	311650
973	2023-02-06	68	23	22:04	6:43	527520
974	2023-02-06	70	11	12:14	6:14	494000
975	2023-02-06	43	61	13:12	5:45	460080
976	2023-02-06	41	54	22:33	5:16	397980
977	2023-02-06	36	32	22:19	5:45	446400
978	2023-02-06	54	24	10:04	6:28	419040
979	2023-02-06	49	20	17:16	4:48	387800
980	2023-02-06	41	31	20:09	6:28	522720
981	2023-02-06	60	35	18:00	6:28	380430
982	2023-02-06	50	41	13:40	6:00	297500
983	2023-02-06	32	11	10:48	5:45	244080
984	2023-02-06	50	48	18:14	6:57	494740
985	2023-02-06	2	62	18:43	5:31	305440
986	2023-02-06	48	2	22:33	5:02	229950
987	2023-02-06	10	57	10:04	4:48	271000
988	2023-02-06	3	4	15:07	6:28	325890
989	2023-02-06	21	19	13:40	6:43	534800
990	2023-02-06	24	32	18:57	5:16	326260
991	2023-02-06	23	17	20:52	6:57	317840
992	2023-02-06	17	26	11:02	6:28	435780
993	2023-02-06	54	16	10:19	6:14	345800
994	2023-02-06	43	50	12:57	5:31	318780
995	2023-02-06	15	14	12:28	5:31	405950
996	2023-02-06	12	56	20:38	4:48	284200
997	2023-02-06	43	54	12:28	6:28	369090
998	2023-02-06	61	45	21:21	5:45	417120
999	2023-02-06	51	8	22:19	7:12	344100
1000	2023-02-06	36	29	23:16	5:31	436080
1001	2023-02-06	42	37	18:28	6:28	426060
1002	2023-02-06	33	30	13:40	6:00	263000
1003	2023-02-06	66	25	16:04	5:45	299520
1004	2023-02-06	3	13	22:48	4:48	343400
1005	2023-02-06	16	7	10:19	5:31	444820
1006	2023-02-06	40	69	9:50	5:02	279510
1007	2023-02-06	52	68	19:55	7:12	339300
1008	2023-02-06	57	56	19:26	7:12	431700
1009	2023-02-06	48	66	13:55	6:00	355250
1010	2023-02-06	19	25	19:40	5:45	470400
1011	2023-02-06	34	47	19:26	7:12	551400
1012	2023-02-06	48	36	14:38	7:12	414900
1013	2023-02-06	51	30	23:31	6:00	304500
1014	2023-02-06	56	13	16:33	5:02	257460
1015	2023-02-06	22	63	13:55	6:00	323250
1016	2023-02-06	24	56	20:38	5:16	358160
1017	2023-02-06	61	5	10:19	6:14	290680
1018	2023-02-06	23	10	22:19	7:12	402900
1019	2023-02-06	58	1	11:02	7:12	415800
1020	2023-02-06	7	48	21:21	4:48	331200
1021	2023-02-06	37	61	19:40	6:57	570720
1022	2023-02-06	59	46	19:55	6:28	432810
1023	2023-02-06	54	46	16:33	7:12	340200
1024	2023-02-06	17	56	10:04	4:48	226400
1025	2023-02-06	64	4	17:31	6:00	425500
1026	2023-02-06	9	18	22:19	6:43	329000
1027	2023-02-06	56	48	19:40	6:14	408980
1028	2023-02-06	27	24	17:02	7:12	370500
1029	2023-02-06	10	23	22:04	6:14	442000
1030	2023-02-06	15	64	13:12	5:16	247280
1031	2023-02-06	47	16	19:55	7:12	339300
1032	2023-02-06	34	54	20:38	4:48	237400
1033	2023-02-06	67	47	21:36	6:57	419630
1034	2023-02-06	54	34	18:00	5:16	426580
1035	2023-02-06	11	2	11:31	5:16	333960
1036	2023-02-06	70	45	11:31	6:43	467600
1037	2023-02-06	20	9	16:19	6:14	288860
1038	2023-02-06	61	32	12:43	5:16	434500
1039	2023-02-06	44	65	22:33	5:02	229950
1040	2023-02-06	59	58	14:24	6:28	349110
1041	2023-02-06	26	54	20:38	7:12	565200
1042	2023-02-06	6	3	17:16	6:28	386100
1043	2023-02-07	69	64	15:21	5:31	269560
1044	2023-02-07	70	35	9:50	5:31	273470
1045	2023-02-07	52	17	16:33	6:43	394800
1046	2023-02-07	66	62	13:12	5:02	395430
1047	2023-02-07	44	66	9:50	6:28	362070
1048	2023-02-07	41	65	19:26	5:45	262560
1049	2023-02-07	45	69	13:55	5:45	376560
1050	2023-02-07	3	67	10:48	5:31	398360
1051	2023-02-07	18	61	13:40	7:12	431700
1052	2023-02-07	45	16	11:45	5:16	418440
1053	2023-02-07	5	34	17:45	6:28	276480
1054	2023-02-07	47	68	16:19	6:00	310750
1055	2023-02-07	15	9	16:19	5:02	400260
1056	2023-02-07	8	52	17:02	6:28	277020
1057	2023-02-07	63	51	9:50	6:14	320320
1058	2023-02-07	25	32	16:04	6:43	359240
1059	2023-02-07	1	11	9:50	4:48	382800
1060	2023-02-07	5	10	18:57	5:16	326260
1061	2023-02-07	69	11	21:07	5:02	388710
1062	2023-02-07	23	50	10:04	7:12	359100
1063	2023-02-07	58	32	20:38	5:45	407520
1064	2023-02-07	67	62	18:43	6:28	270810
1065	2023-02-07	5	30	22:33	6:28	534060
1066	2023-02-07	41	1	22:04	5:31	430330
1067	2023-02-07	36	70	13:40	5:16	253660
1068	2023-02-07	48	32	18:00	6:00	425000
1069	2023-02-07	64	45	16:33	5:02	231000
1070	2023-02-07	69	39	13:26	6:00	448750
1071	2023-02-07	47	41	18:14	5:45	457440
1072	2023-02-07	66	43	15:36	6:28	306450
1073	2023-02-07	53	11	20:52	4:48	314200
1074	2023-02-07	34	50	23:02	6:28	290790
1075	2023-02-07	27	31	23:45	5:16	331540
1076	2023-02-07	59	62	22:33	6:57	437900
1077	2023-02-07	31	22	22:04	4:48	226000
1078	2023-02-07	5	9	23:45	4:48	242600
1079	2023-02-07	31	17	15:21	6:57	539400
1080	2023-02-07	39	59	15:21	6:57	539400
1081	2023-02-07	27	42	14:09	4:48	300400
1082	2023-02-07	45	23	14:38	6:57	427750
1083	2023-02-07	70	34	22:19	6:57	388600
1084	2023-02-07	27	68	20:24	5:02	330750
1085	2023-02-07	50	24	15:21	5:16	419760
1086	2023-02-07	28	13	17:31	5:02	310590
1087	2023-02-07	6	54	13:26	5:31	452870
1088	2023-02-07	50	37	18:43	6:28	418230
1089	2023-02-07	69	47	10:33	6:28	378270
1090	2023-02-07	43	28	17:45	5:16	376860
1091	2023-02-07	21	50	21:36	6:43	440440
1092	2023-02-07	35	68	12:00	6:14	337480
1093	2023-02-07	58	22	9:50	6:28	473580
1094	2023-02-07	9	51	19:55	5:02	347340
1095	2023-02-07	29	45	23:31	4:48	259800
1096	2023-02-07	53	55	23:45	6:14	339560
1097	2023-02-07	57	27	18:28	5:45	352560
1098	2023-02-07	10	14	21:21	5:16	327580
1099	2023-02-07	25	28	22:48	5:31	277150
1100	2023-02-07	49	40	13:12	7:12	577800
1101	2023-02-07	59	31	11:31	5:45	288240
1102	2023-02-07	56	33	20:24	6:57	378160
1103	2023-02-07	47	53	14:09	5:16	324280
1104	2023-02-07	50	32	16:19	5:45	303360
1105	2023-02-07	52	10	20:24	5:02	418110
1106	2023-02-07	68	23	11:31	6:14	265980
1107	2023-02-07	9	54	16:48	6:57	516490
1108	2023-02-07	40	58	13:12	6:14	364780
1109	2023-02-07	17	8	10:04	5:16	286440
1110	2023-02-07	27	51	10:19	6:00	326500
1111	2023-02-07	3	34	18:57	6:43	511280
1112	2023-02-07	43	5	18:14	6:43	436240
1113	2023-02-07	34	35	19:55	6:28	353970
1114	2023-02-07	22	10	17:02	6:00	312000
1115	2023-02-07	8	32	11:02	6:14	301340
1116	2023-02-07	56	14	21:50	6:57	345390
1117	2023-02-07	9	35	10:19	6:00	398250
1118	2023-02-07	62	46	15:50	4:48	276600
1119	2023-02-07	9	15	21:21	6:14	328380
1120	2023-02-07	22	39	14:52	5:31	230690
1121	2023-02-07	31	62	18:43	4:48	375600
1122	2023-02-07	58	38	17:02	5:16	366080
1123	2023-02-07	24	31	19:12	7:12	387000
1124	2023-02-07	15	47	15:21	6:43	319480
1125	2023-02-07	52	19	17:16	4:48	237200
1126	2023-02-07	65	5	17:02	7:12	438300
1127	2023-02-07	40	49	22:33	6:43	452200
1128	2023-02-07	66	18	23:45	4:48	287000
1129	2023-02-07	60	24	13:55	6:00	383000
1130	2023-02-07	3	28	11:31	5:02	253680
1131	2023-02-07	59	39	12:28	6:43	370440
1132	2023-02-07	7	17	19:26	5:45	262560
1133	2023-02-07	55	48	10:19	5:16	436260
1134	2023-02-07	39	49	23:31	6:28	339120
1135	2023-02-07	41	21	15:21	6:00	448250
1136	2023-02-07	47	7	13:55	6:14	334880
1137	2023-02-07	31	57	10:48	6:28	508680
1138	2023-02-07	5	65	17:02	6:14	435760
1139	2023-02-07	38	19	16:04	6:28	527040
1140	2023-02-07	70	22	11:45	5:02	260190
1141	2023-02-07	55	54	23:45	5:16	417340
1142	2023-02-07	33	30	12:00	6:57	428040
1143	2023-02-07	58	54	10:19	6:14	345800
1144	2023-02-07	64	42	13:40	7:12	550800
1145	2023-02-07	40	20	11:31	5:31	260820
1146	2023-02-07	1	19	14:09	7:12	434100
1147	2023-02-07	24	18	19:40	6:14	408980
1148	2023-02-07	24	15	18:57	7:12	367500
1149	2023-02-07	28	54	16:33	5:16	284680
1150	2023-02-07	15	48	22:33	6:43	537600
1151	2023-02-07	22	40	23:16	7:12	341400
1152	2023-02-07	52	62	12:43	6:28	330480
1153	2023-02-07	7	39	11:31	6:43	511280
1154	2023-02-07	14	41	13:55	6:43	332640
1155	2023-02-07	49	53	17:02	5:16	383900
1156	2023-02-07	44	19	12:14	5:16	278520
